[2026-08-05 11:38:19] [INFO] =============================================
[2026-08-05 11:38:19] [INFO] DWP Temp File Cleanup - RunId: 20260805_113819
[2026-08-05 11:38:19] [INFO] Mode: DRY RUN
[2026-08-05 11:38:19] [INFO] =============================================
[2026-08-05 11:38:19] [INFO] Target paths: C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-UACEnabled.ps1 (14.5 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-UninstallRegistryKey.ps1 (18.5 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-VirusCheckValid.ps1 (14.4 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebFile.ps1 (25.2 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebFileName.ps1 (21.7 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebHeaders.ps1 (18.4 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-BinFile.ps1 (18.8 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyEnvironmentVariable.ps1 (16.8 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyExplorerMenuItem.ps1 (17.1 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyFileAssociation.ps1 (15.7 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyInstallPackage.ps1 (26.7 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPackage.ps1 (29.4 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPath.ps1 (16.9 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPinnedTaskBarItem.ps1 (15.2 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPowershellCommand.ps1 (21.7 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyShortcut.ps1 (20.4 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyVsixPackage.ps1 (21.4 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyZipPackage.ps1 (22.6 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:20] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-Vsix.ps1 (14.8 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Set-EnvironmentVariable.ps1 (17 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Set-PowerShellExitCode.ps1 (14.3 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Start-ChocolateyProcessAsAdmin.ps1 (28.3 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Test-ProcessAdminRights.ps1 (14.5 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-BinFile.ps1 (16.2 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-ChocolateyEnvironmentVariable.ps1 (15.7 KB, LastWriteTime: 05/10/2023 10:53:30)
